Student_ID,Gender,Age,Department,Year,Semester,Subject,Attendance_Period,Total_Classes,Classes_Attended,Previous_Attendance_Percentage,Assignment_Score,Internal_Marks,Study_Hours_Per_Week,Medical_Leave_Days,Travel_Distance_KM,Previous_Exam_Score,Late_Count,Online_Class_Attendance,Attendance_Percentage,Attendance_Status
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_4,11,8,68.43,29.1,8.9,10.1,1,2.2,61.3,2,85.0,72.73,Defaulter
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_1,11,8,65.91,43.9,15.9,10.1,0,2.2,56.8,0,58.3,72.73,Defaulter
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_2,8,8,65.91,43.9,19.2,10.1,1,2.2,64.3,1,66.0,100.0,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_3,10,6,65.91,43.9,6.7,10.1,0,2.2,58.7,2,70.6,60.0,Defaulter
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_4,8,7,65.91,43.9,14.2,10.1,2,2.2,62.9,2,96.3,87.5,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_1,12,10,78.43,48.3,15.7,10.1,1,2.2,62.5,1,93.7,83.33,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_2,9,8,78.43,48.3,17.1,10.1,0,2.2,62.3,4,64.8,88.89,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_3,12,8,78.43,48.3,13.9,10.1,1,2.2,56.1,0,87.3,66.67,Defaulter
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_4,11,8,78.43,48.3,19.4,10.1,4,2.2,62.6,3,59.6,72.73,Defaulter
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_1,9,7,78.74,43.3,18.2,10.1,0,2.2,62.1,1,86.9,77.78,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_2,11,7,78.74,43.3,11.1,10.1,1,2.2,57.4,2,77.8,63.64,Defaulter
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_3,9,7,78.74,43.3,16.1,10.1,0,2.2,55.1,3,45.9,77.78,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_4,9,7,78.74,43.3,11.0,10.1,0,2.2,55.6,2,59.4,77.78,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_1,9,7,64.6,44.3,12.1,10.1,2,2.2,57.1,2,63.7,77.78,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_2,8,6,64.6,44.3,16.5,10.1,2,2.2,63.8,1,89.1,75.0,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_3,12,10,64.6,44.3,7.1,10.1,2,2.2,67.2,6,61.3,83.33,Regular
STU0025,Female,22,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_4,9,6,64.6,44.3,11.0,10.1,0,2.2,60.5,0,58.2,66.67,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_1,8,5,56.94,38.9,3.5,9.1,3,10.2,59.8,2,74.7,62.5,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_2,8,3,56.94,38.9,14.0,9.1,0,10.2,51.9,2,68.9,37.5,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_3,11,7,56.94,38.9,11.4,9.1,1,10.2,57.5,1,85.9,63.64,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_4,10,4,56.94,38.9,4.5,9.1,1,10.2,53.0,0,50.0,40.0,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_1,8,6,50.86,42.4,7.4,9.1,0,10.2,51.0,2,76.1,75.0,Regular
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_2,10,4,50.86,42.4,10.9,9.1,1,10.2,54.1,1,100.0,40.0,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_3,12,5,50.86,42.4,7.3,9.1,5,10.2,52.9,1,72.2,41.67,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_4,10,7,50.86,42.4,15.5,9.1,1,10.2,57.0,1,69.6,70.0,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_1,9,5,55.31,60.4,12.8,9.1,0,10.2,59.9,2,96.0,55.56,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_2,12,5,55.31,60.4,9.6,9.1,1,10.2,57.1,1,97.0,41.67,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_3,11,7,55.31,60.4,15.0,9.1,0,10.2,47.7,2,71.9,63.64,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_4,8,4,55.31,60.4,6.3,9.1,1,10.2,54.7,1,61.0,50.0,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_1,11,6,57.04,70.0,5.5,9.1,0,10.2,53.6,1,60.6,54.55,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_2,8,4,57.04,70.0,10.9,9.1,2,10.2,51.7,0,88.6,50.0,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_3,9,4,57.04,70.0,13.2,9.1,1,10.2,57.6,4,40.3,44.44,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_4,12,7,57.04,70.0,14.1,9.1,1,10.2,58.2,3,82.9,58.33,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_1,11,4,43.49,44.4,0.1,9.1,1,10.2,57.3,2,79.4,36.36,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_2,10,3,43.49,44.4,10.2,9.1,1,10.2,53.9,3,44.6,30.0,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_3,8,4,43.49,44.4,12.1,9.1,1,10.2,53.0,3,85.3,50.0,Defaulter
STU0026,Female,22,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_4,12,4,43.49,44.4,9.8,9.1,0,10.2,54.1,3,59.0,33.33,Defaulter
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_1,9,9,77.38,68.2,21.9,15.9,0,60.0,72.9,2,79.0,100.0,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_2,9,8,77.38,68.2,16.7,15.9,1,60.0,76.1,3,100.0,88.89,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_3,11,8,77.38,68.2,15.1,15.9,0,60.0,75.4,0,68.0,72.73,Defaulter
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_4,12,12,77.38,68.2,16.6,15.9,1,60.0,76.3,5,76.2,100.0,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_1,9,7,88.41,78.1,15.9,15.9,1,60.0,76.8,3,54.2,77.78,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_2,12,10,88.41,78.1,15.1,15.9,0,60.0,72.6,3,54.2,83.33,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_3,10,6,88.41,78.1,10.0,15.9,2,60.0,77.0,0,79.4,60.0,Defaulter
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_4,11,8,88.41,78.1,11.1,15.9,0,60.0,75.0,0,58.1,72.73,Defaulter
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_1,8,7,79.19,63.7,17.5,15.9,1,60.0,72.9,1,45.3,87.5,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_2,10,8,79.19,63.7,12.8,15.9,2,60.0,72.4,1,80.2,80.0,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_3,11,9,79.19,63.7,9.1,15.9,1,60.0,76.6,1,58.5,81.82,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_4,11,9,79.19,63.7,15.4,15.9,2,60.0,76.6,3,75.9,81.82,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_1,9,3,82.41,81.2,8.7,15.9,0,60.0,74.8,2,85.0,33.33,Defaulter
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_2,12,7,82.41,81.2,12.3,15.9,0,60.0,73.6,0,79.4,58.33,Defaulter
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_3,9,8,82.41,81.2,23.0,15.9,3,60.0,74.3,5,61.2,88.89,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_4,11,7,82.41,81.2,10.1,15.9,1,60.0,74.5,3,86.0,63.64,Defaulter
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_1,12,11,96.32,58.3,14.2,15.9,0,60.0,76.2,4,76.3,91.67,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_2,8,7,96.32,58.3,15.0,15.9,2,60.0,74.2,4,49.8,87.5,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_3,12,11,96.32,58.3,18.4,15.9,0,60.0,74.5,3,63.7,91.67,Regular
STU0027,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_4,11,9,96.32,58.3,14.9,15.9,0,60.0,69.7,1,80.6,81.82,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_1,10,9,65.07,66.1,18.5,11.5,0,4.1,87.7,3,58.2,90.0,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_2,8,7,65.07,66.1,17.0,11.5,0,4.1,77.9,4,75.1,87.5,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_3,8,7,65.07,66.1,13.4,11.5,1,4.1,93.1,0,62.2,87.5,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_4,12,9,65.07,66.1,14.1,11.5,1,4.1,95.7,0,87.8,75.0,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_1,9,8,79.76,52.9,13.8,11.5,0,4.1,83.2,2,61.9,88.89,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_2,11,9,79.76,52.9,15.7,11.5,0,4.1,85.5,1,63.9,81.82,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_3,9,5,79.76,52.9,16.1,11.5,0,4.1,93.5,0,55.7,55.56,Defaulter
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_4,12,9,79.76,52.9,12.4,11.5,1,4.1,82.6,2,60.2,75.0,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_1,8,6,75.59,66.2,9.5,11.5,0,4.1,89.2,4,19.9,75.0,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_2,8,8,75.59,66.2,12.0,11.5,0,4.1,89.5,1,86.6,100.0,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_3,11,10,75.59,66.2,16.4,11.5,1,4.1,81.6,3,48.6,90.91,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_4,10,8,75.59,66.2,19.9,11.5,1,4.1,90.1,0,77.2,80.0,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_1,12,10,79.45,52.1,13.5,11.5,0,4.1,82.4,0,66.7,83.33,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_2,10,8,79.45,52.1,18.3,11.5,0,4.1,88.7,2,73.3,80.0,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_3,9,7,79.45,52.1,6.1,11.5,1,4.1,88.1,2,65.5,77.78,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_4,8,7,79.45,52.1,21.5,11.5,0,4.1,91.1,2,69.4,87.5,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_1,11,10,79.76,56.0,14.0,11.5,2,4.1,89.7,1,98.3,90.91,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_2,9,6,79.76,56.0,9.1,11.5,3,4.1,88.7,2,100.0,66.67,Defaulter
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_3,8,7,79.76,56.0,13.9,11.5,2,4.1,85.2,0,64.0,87.5,Regular
STU0028,Female,23,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_4,9,7,79.76,56.0,11.8,11.5,1,4.1,86.9,2,82.3,77.78,Regular
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_1,8,6,74.58,72.9,13.4,15.5,0,14.5,81.5,0,52.1,75.0,Regular
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_2,12,9,74.58,72.9,15.9,15.5,0,14.5,70.9,0,80.6,75.0,Regular
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_3,8,4,74.58,72.9,12.4,15.5,0,14.5,72.4,0,100.0,50.0,Defaulter
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_4,9,7,74.58,72.9,6.8,15.5,1,14.5,81.5,0,55.4,77.78,Regular
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_1,10,6,80.89,74.1,9.7,15.5,1,14.5,77.4,4,77.7,60.0,Defaulter
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_2,11,6,80.89,74.1,8.7,15.5,4,14.5,75.4,0,70.4,54.55,Defaulter
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_3,11,7,80.89,74.1,8.9,15.5,4,14.5,81.9,3,100.0,63.64,Defaulter
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_4,8,6,80.89,74.1,16.8,15.5,1,14.5,79.3,0,89.0,75.0,Regular
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_1,11,9,71.86,73.4,16.5,15.5,0,14.5,84.4,3,72.2,81.82,Regular
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_2,9,6,71.86,73.4,12.2,15.5,1,14.5,78.7,2,79.2,66.67,Defaulter
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_3,11,8,71.86,73.4,13.3,15.5,1,14.5,84.3,0,66.1,72.73,Defaulter
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_4,10,10,71.86,73.4,13.2,15.5,0,14.5,81.0,1,84.3,100.0,Regular
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_1,12,7,79.83,70.0,4.6,15.5,0,14.5,75.1,0,73.3,58.33,Defaulter
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_2,8,6,79.83,70.0,13.3,15.5,0,14.5,80.4,4,67.0,75.0,Regular
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_3,9,7,79.83,70.0,17.1,15.5,0,14.5,78.7,3,87.0,77.78,Regular
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_4,8,6,79.83,70.0,6.7,15.5,1,14.5,81.8,3,59.7,75.0,Regular
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_1,11,6,63.24,80.0,16.2,15.5,0,14.5,79.6,2,68.6,54.55,Defaulter
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_2,10,9,63.24,80.0,18.0,15.5,1,14.5,79.2,0,90.9,90.0,Regular
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_3,9,6,63.24,80.0,9.8,15.5,0,14.5,78.6,0,94.0,66.67,Defaulter
STU0029,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_4,8,7,63.24,80.0,5.8,15.5,0,14.5,72.8,2,62.1,87.5,Regular
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_1,12,9,60.71,53.5,10.6,11.9,1,1.3,56.3,0,58.8,75.0,Regular
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_2,8,6,60.71,53.5,8.2,11.9,1,1.3,58.0,0,100.0,75.0,Regular
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_3,11,6,60.71,53.5,8.7,11.9,1,1.3,54.6,2,66.6,54.55,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_4,10,6,60.71,53.5,14.4,11.9,2,1.3,53.6,7,85.3,60.0,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_1,10,8,44.07,59.5,16.0,11.9,0,1.3,61.4,3,82.1,80.0,Regular
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_2,9,5,44.07,59.5,4.6,11.9,2,1.3,54.5,1,83.3,55.56,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_3,10,5,44.07,59.5,4.2,11.9,2,1.3,51.8,1,61.4,50.0,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_4,11,6,44.07,59.5,14.2,11.9,0,1.3,59.9,1,78.0,54.55,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_1,9,4,61.97,62.5,4.1,11.9,1,1.3,47.2,1,71.3,44.44,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_2,11,9,61.97,62.5,11.2,11.9,1,1.3,50.9,3,52.8,81.82,Regular
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_3,11,7,61.97,62.5,18.7,11.9,1,1.3,56.4,1,61.7,63.64,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_4,10,7,61.97,62.5,16.6,11.9,2,1.3,55.9,2,97.9,70.0,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_1,8,6,49.33,58.4,12.6,11.9,3,1.3,52.8,4,78.9,75.0,Regular
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_2,12,7,49.33,58.4,16.5,11.9,0,1.3,59.2,2,43.9,58.33,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_3,11,8,49.33,58.4,10.6,11.9,2,1.3,55.0,3,65.4,72.73,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_4,10,5,49.33,58.4,12.6,11.9,3,1.3,54.9,1,65.2,50.0,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_1,10,7,55.89,49.3,10.0,11.9,1,1.3,51.9,3,64.3,70.0,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_2,12,9,55.89,49.3,14.6,11.9,1,1.3,54.8,3,27.3,75.0,Regular
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_3,11,8,55.89,49.3,5.7,11.9,0,1.3,52.7,3,75.4,72.73,Defaulter
STU0030,Male,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_4,12,7,55.89,49.3,0.1,11.9,1,1.3,58.0,1,63.9,58.33,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_1,11,5,56.94,75.1,13.2,11.3,2,16.1,62.0,0,74.7,45.45,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_2,12,9,56.94,75.1,21.3,11.3,1,16.1,61.1,4,62.0,75.0,Regular
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_3,9,4,56.94,75.1,6.3,11.3,1,16.1,54.9,1,66.0,44.44,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_4,12,4,56.94,75.1,0.0,11.3,1,16.1,57.9,3,80.0,33.33,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_1,10,5,56.26,47.5,12.5,11.3,0,16.1,57.2,3,48.9,50.0,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_2,8,3,56.26,47.5,11.3,11.3,0,16.1,64.1,1,94.8,37.5,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_3,8,4,56.26,47.5,16.3,11.3,0,16.1,56.8,4,84.8,50.0,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_4,9,5,56.26,47.5,5.5,11.3,0,16.1,56.9,3,70.8,55.56,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_1,12,6,53.0,65.5,10.5,11.3,0,16.1,65.2,3,81.9,50.0,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_2,8,5,53.0,65.5,2.6,11.3,3,16.1,64.0,0,49.5,62.5,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_3,8,4,53.0,65.5,5.6,11.3,0,16.1,56.9,1,61.1,50.0,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_4,11,3,53.0,65.5,0.0,11.3,1,16.1,57.1,2,66.2,27.27,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_1,12,9,55.09,42.4,19.4,11.3,1,16.1,56.1,0,68.9,75.0,Regular
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_2,9,5,55.09,42.4,10.0,11.3,0,16.1,57.2,1,49.7,55.56,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_3,10,6,55.09,42.4,7.0,11.3,1,16.1,65.6,4,59.6,60.0,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_4,10,5,55.09,42.4,5.0,11.3,3,16.1,60.2,1,68.5,50.0,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_1,11,5,43.1,66.0,10.7,11.3,1,16.1,62.7,3,67.0,45.45,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_2,11,6,43.1,66.0,14.4,11.3,0,16.1,60.4,2,65.9,54.55,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_3,9,4,43.1,66.0,14.8,11.3,1,16.1,58.9,1,100.0,44.44,Defaulter
STU0031,Female,21,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_4,8,4,43.1,66.0,6.4,11.3,1,16.1,57.6,2,63.8,50.0,Defaulter
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_1,12,9,69.58,57.7,19.3,11.0,0,20.4,60.0,1,85.6,75.0,Regular
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_2,10,6,69.58,57.7,8.2,11.0,1,20.4,58.3,3,46.7,60.0,Defaulter
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_3,9,6,69.58,57.7,12.9,11.0,1,20.4,65.0,1,73.4,66.67,Defaulter
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Computer Networks,Period_4,9,7,69.58,57.7,15.5,11.0,0,20.4,60.8,0,65.4,77.78,Regular
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_1,9,6,67.99,26.5,17.9,11.0,1,20.4,59.0,2,65.8,66.67,Defaulter
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_2,10,7,67.99,26.5,11.8,11.0,0,20.4,65.0,1,84.4,70.0,Defaulter
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_3,11,9,67.99,26.5,17.2,11.0,0,20.4,66.6,2,97.5,81.82,Regular
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Data Structures & Algorithms,Period_4,12,8,67.99,26.5,10.2,11.0,1,20.4,59.7,2,69.7,66.67,Defaulter
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_1,12,9,64.4,55.9,18.7,11.0,2,20.4,66.1,3,100.0,75.0,Regular
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_2,11,8,64.4,55.9,14.1,11.0,0,20.4,55.4,2,69.2,72.73,Defaulter
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_3,8,5,64.4,55.9,10.4,11.0,0,20.4,59.4,4,69.5,62.5,Defaulter
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Database Management Systems,Period_4,8,4,64.4,55.9,13.0,11.0,1,20.4,61.6,1,38.4,50.0,Defaulter
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_1,8,5,72.27,68.1,10.9,11.0,0,20.4,63.2,0,44.4,62.5,Defaulter
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_2,9,4,72.27,68.1,6.2,11.0,0,20.4,59.8,3,74.6,44.44,Defaulter
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_3,9,6,72.27,68.1,18.9,11.0,0,20.4,58.7,3,67.7,66.67,Defaulter
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Software Engineering,Period_4,12,9,72.27,68.1,17.0,11.0,1,20.4,63.6,3,69.1,75.0,Regular
STU0032,Male,20,Computer Engineering,Third Year,Fifth Semester,Theory of Computation,Period_1,10,8,71.57,68.9,9.7,11.0,1,20.4,64.9,2,80.9,80.0,Regular
